employee_id,stock_option_level,trainings_last_year,age,commute_distance,education_level,education_field,gender,marital_status,department,job_involvement,job_level,job_title,overtime,business_travel_frequency,monthly_income,percent_salary_hike,performance_rating,prior_company_count,active_status
1626,2,5,26,29,2,Medical,Male,Divorced,Sales,3,2,Sales Executive,No,Travel_Rarely,4306,12,3,5,Yes
1627,0,3,35,1,3,Medical,Female,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,4859,16,3,1,Yes
1628,0,3,34,21,4,Life Sciences,Male,Single,Sales,4,2,Sales Executive,No,Travel_Rarely,5337,12,3,1,Yes
1629,0,3,37,1,3,Technical Degree,Female,Single,Research & Development,3,3,Manufacturing Director,No,Travel_Rarely,7491,17,3,4,Yes
1630,0,3,46,18,1,Medical,Female,Married,Research & Development,3,3,Healthcare Representative,No,Travel_Frequently,10527,11,3,5,Yes
1631,1,2,41,2,5,Life Sciences,Female,Married,Sales,3,4,Manager,No,Travel_Rarely,16595,16,3,7,Yes
1632,1,6,37,9,4,Medical,Male,Divorced,Sales,3,3,Sales Executive,No,Non-Travel,8834,13,3,1,Yes
1633,2,3,52,6,2,Technical Degree,Male,Divorced,Research & Development,3,2,Research Scientist,Yes,Travel_Rarely,5577,12,3,3,Yes
1634,2,3,24,24,3,Medical,Male,Married,Sales,3,1,Sales Representative,No,Travel_Frequently,2400,13,3,0,Yes
1635,1,4,38,10,3,Medical,Female,Married,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,9824,19,3,3,Yes
1636,1,2,37,1,4,Life Sciences,Female,Married,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,6447,12,3,6,Yes
1637,1,5,49,18,4,Life Sciences,Male,Divorced,Research & Development,2,5,Research Director,Yes,Travel_Rarely,19502,17,3,1,Yes
1638,2,3,24,23,3,Medical,Male,Married,Research & Development,4,1,Research Scientist,Yes,Travel_Rarely,2725,11,3,1,Yes
1639,2,5,26,28,2,Marketing,Male,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,6272,20,4,1,Yes
1640,1,2,24,17,2,Other,Male,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,2127,21,4,1,Yes
1641,1,2,50,3,3,Medical,Male,Married,Human Resources,3,5,Manager,No,Travel_Frequently,18200,11,3,1,Yes
1642,0,1,25,13,1,Medical,Male,Married,Sales,3,1,Sales Representative,No,Travel_Rarely,2096,11,3,1,Yes
1643,1,3,34,1,2,Life Sciences,Male,Married,Research & Development,2,1,Research Scientist,Yes,Travel_Rarely,3622,13,3,1,Yes
1644,0,3,35,25,2,Other,Male,Single,Research & Development,2,2,Laboratory Technician,No,Travel_Rarely,3681,14,3,4,Yes
1645,2,4,31,6,4,Medical,Male,Divorced,Sales,4,2,Sales Executive,No,Travel_Rarely,5460,22,4,4,Yes
1646,2,5,27,6,4,Medical,Female,Divorced,Research & Development,2,1,Research Scientist,No,Travel_Rarely,2187,12,3,0,Yes
1647,1,3,37,2,3,Marketing,Male,Married,Sales,3,2,Sales Executive,Yes,Travel_Rarely,9602,11,3,4,Yes
1648,0,0,20,1,3,Life Sciences,Female,Single,Research & Development,2,1,Research Scientist,No,Travel_Rarely,2836,13,3,1,Yes
1649,2,4,42,2,4,Life Sciences,Female,Married,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,4089,13,3,1,Yes
1650,1,3,43,6,4,Other,Male,Divorced,Research & Development,2,4,Research Director,Yes,Travel_Rarely,16627,14,3,4,Yes
1651,0,3,38,1,1,Life Sciences,Female,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2619,17,3,3,Yes
1652,1,3,43,9,5,Medical,Male,Divorced,Research & Development,3,2,Laboratory Technician,Yes,Travel_Frequently,5679,13,3,3,Yes
1653,1,3,48,1,4,Life Sciences,Female,Married,Research & Development,2,4,Manager,No,Travel_Rarely,15402,11,3,7,Yes
1654,0,1,44,1,4,Life Sciences,Female,Single,Human Resources,2,2,Human Resources,No,Travel_Rarely,5985,11,3,4,Yes
1655,2,3,34,14,3,Technical Degree,Female,Divorced,Sales,3,1,Sales Representative,Yes,Travel_Rarely,2579,18,3,1,Yes
1656,0,2,21,22,1,Technical Degree,Male,Single,Sales,3,1,Sales Representative,No,Travel_Rarely,3447,11,3,1,Yes
1657,1,2,44,3,4,Other,Male,Married,Research & Development,3,5,Manager,Yes,Travel_Rarely,19513,12,3,4,Yes
1658,0,3,22,6,1,Medical,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2773,20,4,0,Yes
1659,0,3,33,8,4,Marketing,Male,Divorced,Sales,3,2,Sales Executive,No,Travel_Rarely,7104,12,3,0,Yes
1660,1,2,32,9,4,Life Sciences,Female,Married,Research & Development,3,2,Research Scientist,Yes,Travel_Rarely,6322,12,3,1,Yes
1661,1,2,30,3,3,Medical,Female,Divorced,Research & Development,3,1,Research Scientist,No,Travel_Frequently,2083,20,4,1,Yes
1662,0,2,53,1,1,Medical,Female,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,8381,20,4,7,Yes
1663,1,4,34,1,5,Life Sciences,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2691,12,3,1,Yes
1664,1,2,26,6,3,Life Sciences,Female,Married,Research & Development,3,1,Laboratory Technician,Yes,Travel_Rarely,2659,13,3,1,Yes
1665,1,2,37,3,3,Other,Male,Married,Research & Development,3,3,Manufacturing Director,No,Travel_Rarely,9434,15,3,1,Yes
1666,1,5,29,3,2,Medical,Female,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,5561,14,3,1,Yes
1667,0,3,35,6,4,Life Sciences,Male,Single,Research & Development,1,2,Research Scientist,No,Travel_Rarely,6646,13,3,1,Yes
1668,1,2,33,6,3,Life Sciences,Male,Divorced,Research & Development,3,2,Healthcare Representative,No,Travel_Frequently,7725,23,4,3,Yes
1669,1,1,54,19,4,Medical,Male,Married,Human Resources,3,3,Human Resources,No,Travel_Rarely,10725,15,3,2,Yes
1670,1,2,36,9,2,Medical,Male,Divorced,Research & Development,2,2,Manufacturing Director,Yes,Travel_Rarely,8847,11,3,2,Yes
1671,0,0,27,3,4,Medical,Male,Single,Research & Development,2,1,Research Scientist,No,Travel_Rarely,2045,13,3,0,Yes
1672,2,3,35,3,3,Life Sciences,Male,Married,Research & Development,2,1,Laboratory Technician,No,Non-Travel,1281,18,3,1,Yes
1673,1,3,23,4,3,Medical,Male,Married,Research & Development,4,1,Research Scientist,No,Travel_Rarely,2819,16,3,2,Yes
1674,1,4,25,8,3,Life Sciences,Male,Married,Sales,4,2,Sales Executive,No,Travel_Rarely,4851,22,4,0,Yes
1675,0,2,38,7,4,Marketing,Female,Single,Sales,2,2,Sales Executive,No,Travel_Rarely,4028,20,4,0,Yes
1676,1,5,29,1,4,Life Sciences,Male,Divorced,Research & Development,1,1,Research Scientist,No,Travel_Frequently,2720,18,3,1,Yes
1677,0,3,48,2,1,Marketing,Male,Married,Sales,4,2,Sales Executive,No,Travel_Rarely,8120,12,3,3,Yes
1678,2,3,27,3,1,Medical,Female,Divorced,Sales,4,2,Sales Executive,Yes,Travel_Frequently,4647,20,4,1,Yes
1679,0,2,37,10,2,Life Sciences,Male,Single,Research & Development,4,1,Research Scientist,No,Travel_Rarely,4680,17,3,3,Yes
1680,3,3,50,28,1,Medical,Male,Married,Research & Development,4,1,Laboratory Technician,Yes,Travel_Rarely,3221,11,3,1,Yes
1681,0,3,34,9,3,Medical,Female,Single,Research & Development,2,3,Healthcare Representative,No,Travel_Rarely,8621,14,3,1,Yes
1682,0,4,39,2,4,Technical Degree,Female,Single,Research & Development,2,2,Healthcare Representative,No,Travel_Rarely,4553,11,3,1,Yes
1683,0,2,32,10,3,Marketing,Male,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,5396,12,3,1,Yes
1684,0,4,38,1,4,Life Sciences,Female,Single,Research & Development,4,2,Healthcare Representative,No,Travel_Rarely,7625,13,3,0,Yes
1685,0,3,27,1,2,Life Sciences,Female,Married,Research & Development,3,3,Manufacturing Director,No,Travel_Rarely,7412,11,3,1,Yes
1686,0,6,32,3,2,Life Sciences,Female,Single,Research & Development,3,3,Research Director,No,Travel_Rarely,11159,15,3,3,Yes
1687,0,2,47,14,4,Marketing,Male,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,4960,12,3,2,Yes
1688,1,2,40,5,4,Life Sciences,Male,Married,Sales,2,3,Sales Executive,Yes,Travel_Frequently,10475,21,4,5,Yes
1689,0,3,53,7,3,Life Sciences,Male,Married,Research & Development,4,4,Research Director,No,Travel_Rarely,14814,19,3,3,Yes
1690,3,2,41,10,4,Human Resources,Male,Divorced,Human Resources,2,5,Manager,No,Travel_Rarely,19141,15,3,3,Yes
1691,0,1,60,16,4,Marketing,Male,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,5405,14,3,8,Yes
1692,2,4,27,10,2,Life Sciences,Male,Divorced,Research & Development,3,3,Manufacturing Director,No,Travel_Frequently,8793,21,4,1,Yes
1693,1,3,41,1,3,Human Resources,Male,Married,Human Resources,2,5,Manager,No,Travel_Rarely,19189,12,3,1,Yes
1694,1,2,50,8,4,Marketing,Male,Married,Sales,3,1,Sales Representative,No,Travel_Rarely,3875,15,3,7,Yes
1695,1,2,36,8,3,Life Sciences,Female,Married,Research & Development,4,3,Research Director,No,Non-Travel,11713,14,3,9,Yes
1696,0,4,38,1,3,Life Sciences,Female,Single,Research & Development,3,3,Manufacturing Director,Yes,Travel_Rarely,7861,14,3,4,Yes
1697,0,5,44,24,3,Medical,Male,Single,Research & Development,1,1,Laboratory Technician,No,Non-Travel,3708,14,3,2,Yes
1698,2,2,47,3,3,Medical,Female,Divorced,Sales,3,4,Sales Executive,Yes,Travel_Frequently,13770,12,3,9,Yes
1699,1,2,30,27,5,Marketing,Male,Divorced,Sales,3,2,Sales Executive,No,Travel_Rarely,5304,23,4,7,Yes
1700,0,6,29,10,3,Life Sciences,Male,Single,Sales,3,1,Sales Representative,No,Travel_Rarely,2642,11,3,1,Yes
1701,1,5,43,15,3,Life Sciences,Male,Married,Sales,2,2,Sales Executive,No,Travel_Frequently,6804,18,3,3,Yes
1702,0,2,34,8,2,Medical,Female,Single,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,6142,11,3,3,Yes
1703,1,2,23,9,1,Medical,Male,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,2500,14,3,1,Yes
1704,1,3,39,3,3,Human Resources,Female,Married,Human Resources,4,2,Human Resources,No,Travel_Rarely,6389,15,3,9,Yes
1705,0,1,56,9,3,Medical,Male,Married,Research & Development,3,4,Healthcare Representative,No,Travel_Rarely,11103,11,3,7,Yes
1706,0,2,40,2,1,Medical,Female,Single,Research & Development,2,1,Research Scientist,Yes,Travel_Rarely,2342,20,4,0,Yes
1707,0,2,27,7,3,Medical,Female,Single,Research & Development,2,2,Healthcare Representative,No,Travel_Rarely,6811,19,3,8,Yes
1708,2,2,29,10,3,Marketing,Male,Divorced,Sales,3,1,Sales Representative,No,Travel_Rarely,2297,14,3,1,Yes
1709,0,4,53,6,3,Life Sciences,Male,Single,Research & Development,3,2,Laboratory Technician,No,Travel_Rarely,2450,17,3,2,Yes
1710,1,2,35,2,4,Life Sciences,Female,Divorced,Research & Development,3,2,Healthcare Representative,No,Non-Travel,5093,11,3,2,Yes
1711,2,2,32,24,4,Life Sciences,Male,Married,Research & Development,3,2,Laboratory Technician,No,Travel_Frequently,5309,15,3,1,Yes
1712,1,0,38,2,5,Medical,Male,Married,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,3057,13,3,6,Yes
1713,1,3,34,8,5,Life Sciences,Female,Divorced,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,5121,14,3,3,Yes
1714,0,3,52,3,4,Marketing,Male,Married,Sales,2,4,Manager,No,Travel_Rarely,16856,11,3,1,Yes
1715,0,5,25,26,1,Medical,Female,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,6180,23,4,1,Yes
1716,0,3,45,2,2,Technical Degree,Male,Single,Sales,1,2,Sales Representative,No,Travel_Rarely,6632,13,3,0,Yes
1717,0,3,23,10,1,Medical,Male,Single,Research & Development,4,1,Research Scientist,No,Travel_Rarely,3505,18,3,1,Yes
1718,0,5,34,2,3,Other,Male,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,6274,22,4,1,Yes
1719,0,1,36,8,4,Life Sciences,Male,Single,Sales,2,3,Sales Executive,No,Non-Travel,7587,15,3,1,Yes
1720,1,3,52,19,4,Medical,Male,Married,Research & Development,3,1,Research Scientist,No,Non-Travel,4258,18,3,0,Yes
1721,1,2,26,1,2,Life Sciences,Female,Divorced,Research & Development,1,1,Laboratory Technician,No,Travel_Frequently,4364,14,3,3,Yes
1722,1,3,29,27,3,Medical,Female,Married,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,4335,12,3,4,Yes
1723,0,2,34,1,4,Life Sciences,Female,Single,Research & Development,4,1,Research Scientist,No,Travel_Rarely,3280,16,3,2,Yes
1724,2,4,54,19,4,Medical,Female,Divorced,Research & Development,3,2,Manufacturing Director,Yes,Travel_Rarely,5485,11,3,9,Yes
1725,1,3,27,8,1,Marketing,Male,Married,Sales,3,2,Sales Executive,No,Travel_Frequently,4342,19,3,0,Yes
1726,2,3,37,10,1,Life Sciences,Female,Divorced,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,2782,13,3,0,Yes
1727,0,2,38,2,4,Life Sciences,Female,Single,Research & Development,4,2,Manufacturing Director,Yes,Travel_Frequently,5980,12,3,6,Yes
1728,0,3,34,2,4,Medical,Female,Single,Research & Development,2,1,Research Scientist,No,Travel_Rarely,4381,11,3,1,Yes
1729,1,1,35,8,4,Life Sciences,Female,Married,Sales,3,1,Sales Representative,No,Travel_Rarely,2572,16,3,1,Yes
1730,2,2,30,1,3,Life Sciences,Male,Married,Research & Development,1,1,Laboratory Technician,No,Travel_Rarely,3833,21,4,3,Yes
1731,1,2,40,2,2,Medical,Female,Married,Research & Development,4,2,Healthcare Representative,No,Travel_Frequently,4244,24,4,1,Yes
1732,1,1,34,8,2,Life Sciences,Female,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,6500,17,3,5,Yes
1733,1,4,42,8,3,Life Sciences,Male,Divorced,Research & Development,3,5,Manager,No,Travel_Frequently,18430,13,3,1,Yes
1734,3,4,24,9,3,Life Sciences,Male,Divorced,Research & Development,2,1,Laboratory Technician,No,Non-Travel,2694,11,3,1,Yes
1735,1,3,52,11,4,Life Sciences,Female,Married,Research & Development,3,2,Laboratory Technician,No,Travel_Rarely,3149,20,4,8,Yes
1736,0,3,50,2,3,Medical,Male,Married,Research & Development,3,4,Research Director,No,Travel_Rarely,17639,16,3,5,Yes
1737,0,3,33,7,3,Medical,Male,Married,Research & Development,3,3,Research Director,No,Travel_Rarely,11691,11,3,0,Yes
1738,1,3,47,2,2,Other,Female,Married,Research & Development,3,4,Manager,Yes,Travel_Rarely,16752,11,3,1,Yes
1739,1,2,36,1,3,Other,Female,Married,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,5228,15,3,0,Yes
1740,1,3,29,23,2,Life Sciences,Male,Married,Research & Development,4,1,Research Scientist,No,Travel_Rarely,2700,24,4,1,Yes
1741,0,0,35,1,4,Life Sciences,Female,Single,Research & Development,4,1,Research Scientist,No,Travel_Rarely,2506,13,3,3,Yes
1742,1,4,42,1,2,Life Sciences,Female,Married,Research & Development,2,2,Manufacturing Director,Yes,Travel_Rarely,6062,13,3,9,Yes
1743,1,2,36,13,3,Human Resources,Male,Married,Human Resources,3,1,Human Resources,No,Travel_Rarely,2143,13,3,4,Yes
1744,1,3,32,4,3,Life Sciences,Female,Married,Research & Development,2,2,Manufacturing Director,No,Travel_Rarely,6162,12,3,1,Yes
1745,0,6,40,16,4,Medical,Male,Single,Research & Development,2,2,Laboratory Technician,No,Travel_Frequently,5094,14,3,6,Yes
1746,0,4,30,2,3,Medical,Female,Single,Research & Development,2,2,Manufacturing Director,Yes,Travel_Rarely,6877,24,4,5,Yes
1747,0,3,45,2,3,Life Sciences,Female,Single,Research & Development,2,1,Research Scientist,No,Travel_Rarely,2274,14,3,1,Yes
1748,1,3,42,29,3,Life Sciences,Male,Married,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,4434,13,3,1,Yes
1749,1,3,38,12,3,Life Sciences,Male,Divorced,Research & Development,2,2,Healthcare Representative,No,Travel_Frequently,6288,15,3,2,Yes
1750,0,3,34,16,4,Life Sciences,Female,Single,Research & Development,2,1,Research Scientist,No,Travel_Frequently,2553,16,3,1,Yes
1751,1,3,43,14,2,Life Sciences,Male,Married,Research & Development,3,4,Research Director,No,Travel_Rarely,17159,24,4,6,Yes
1752,1,3,27,5,1,Technical Degree,Male,Divorced,Research & Development,2,3,Research Director,Yes,Travel_Rarely,12808,16,3,1,Yes
1753,0,3,35,7,3,Other,Male,Single,Research & Development,3,3,Manufacturing Director,No,Travel_Rarely,10221,21,4,3,Yes
1754,0,2,28,2,4,Marketing,Female,Married,Sales,3,2,Sales Executive,Yes,Travel_Rarely,4779,20,4,1,Yes
1755,1,1,34,3,2,Human Resources,Male,Married,Human Resources,3,1,Human Resources,No,Travel_Rarely,3737,19,3,0,Yes
1756,3,6,27,3,3,Medical,Male,Married,Research & Development,3,1,Research Scientist,No,Non-Travel,1706,11,3,1,Yes
1757,1,2,51,26,4,Marketing,Female,Married,Sales,3,4,Manager,No,Travel_Rarely,16307,14,3,2,Yes
1758,0,2,44,4,3,Medical,Male,Single,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,5933,12,3,9,Yes
1759,0,3,25,2,1,Medical,Male,Single,Research & Development,4,1,Research Scientist,No,Travel_Rarely,3424,13,3,7,Yes
1760,1,5,33,1,3,Medical,Male,Divorced,Sales,4,2,Sales Executive,No,Travel_Rarely,4037,22,4,1,Yes
1761,0,3,35,27,1,Medical,Female,Single,Research & Development,2,1,Research Scientist,No,Travel_Rarely,2559,11,3,1,Yes
1762,1,1,36,1,2,Life Sciences,Male,Married,Sales,3,2,Sales Executive,Yes,Travel_Rarely,6201,14,3,1,Yes
1763,1,3,32,13,4,Life Sciences,Male,Divorced,Sales,3,2,Sales Executive,No,Travel_Rarely,4403,11,3,2,Yes
1764,1,3,30,5,4,Life Sciences,Male,Divorced,Research & Development,2,1,Research Scientist,No,Travel_Frequently,3761,12,3,9,Yes
1765,1,3,53,7,2,Marketing,Female,Married,Sales,2,3,Sales Executive,Yes,Travel_Rarely,10934,18,3,7,Yes
1766,1,2,45,9,3,Marketing,Male,Divorced,Sales,3,3,Sales Executive,Yes,Travel_Rarely,10761,12,3,4,Yes
1767,1,3,32,8,2,Medical,Female,Married,Research & Development,4,2,Research Scientist,No,Travel_Rarely,5175,12,3,5,Yes
1768,0,3,52,25,4,Medical,Female,Married,Research & Development,2,4,Manufacturing Director,No,Travel_Frequently,13826,22,4,3,Yes
1769,2,2,37,16,4,Marketing,Male,Divorced,Sales,2,2,Sales Executive,No,Travel_Rarely,6334,19,3,4,Yes
1770,1,6,28,8,2,Medical,Male,Divorced,Human Resources,2,1,Human Resources,No,Travel_Rarely,4936,13,3,1,Yes
1771,2,2,22,1,2,Life Sciences,Male,Married,Research & Development,2,2,Manufacturing Director,No,Travel_Rarely,4775,22,4,6,Yes
1772,1,2,44,8,4,Life Sciences,Male,Married,Research & Development,4,1,Laboratory Technician,Yes,Travel_Rarely,2818,24,4,2,Yes
1773,0,2,42,2,1,Medical,Male,Single,Research & Development,3,1,Research Scientist,Yes,Travel_Frequently,2515,14,3,5,Yes
1774,0,3,36,8,3,Life Sciences,Male,Married,Human Resources,2,1,Human Resources,No,Travel_Rarely,2342,21,4,0,Yes
1775,0,3,25,3,1,Other,Male,Married,Sales,3,2,Sales Executive,Yes,Travel_Rarely,4194,18,3,1,Yes
1776,1,2,35,9,3,Life Sciences,Female,Married,Research & Development,2,3,Manufacturing Director,Yes,Travel_Rarely,10685,20,4,1,Yes
1777,1,2,32,1,3,Life Sciences,Male,Divorced,Research & Development,3,1,Laboratory Technician,No,Non-Travel,2314,12,3,0,Yes
1778,0,1,25,4,1,Marketing,Male,Married,Sales,2,2,Sales Executive,No,Travel_Rarely,4256,12,3,1,Yes
1779,1,2,49,1,3,Technical Degree,Female,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,3580,16,3,2,Yes
1780,0,2,24,4,1,Life Sciences,Male,Married,Research & Development,2,1,Laboratory Technician,No,Non-Travel,3162,17,3,0,Yes
1781,1,3,32,5,2,Life Sciences,Male,Married,Sales,3,2,Sales Executive,No,Travel_Frequently,6524,14,3,1,Yes
1782,1,3,38,9,3,Marketing,Male,Married,Sales,2,1,Sales Representative,No,Travel_Rarely,2899,19,3,0,Yes
1783,1,1,42,3,3,Life Sciences,Female,Married,Research & Development,4,2,Laboratory Technician,Yes,Travel_Rarely,5231,13,3,2,Yes
1784,1,2,31,11,4,Life Sciences,Male,Married,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,2356,19,3,3,Yes
1785,1,3,53,8,3,Marketing,Male,Married,Sales,3,4,Sales Executive,No,Travel_Rarely,11836,14,3,5,Yes
1786,0,2,35,25,3,Technical Degree,Male,Married,Research & Development,2,3,Manufacturing Director,No,Travel_Rarely,10903,16,3,3,Yes
1787,1,3,37,21,2,Medical,Female,Married,Sales,3,1,Sales Representative,No,Travel_Frequently,2973,15,3,5,Yes
1788,0,0,53,23,4,Life Sciences,Female,Single,Research & Development,3,4,Research Director,No,Travel_Rarely,14275,18,3,6,Yes
1789,1,2,43,1,3,Life Sciences,Female,Married,Research & Development,3,2,Healthcare Representative,No,Travel_Frequently,5562,13,3,4,Yes
1790,1,2,47,2,2,Marketing,Female,Married,Sales,3,2,Sales Executive,Yes,Travel_Rarely,4537,22,4,0,Yes
1791,0,2,37,19,2,Medical,Male,Single,Sales,3,3,Sales Executive,Yes,Non-Travel,7642,13,3,1,Yes
1792,1,3,50,2,4,Life Sciences,Male,Divorced,Research & Development,3,4,Manager,No,Non-Travel,17924,11,3,1,Yes
1793,2,2,39,2,3,Life Sciences,Female,Married,Human Resources,2,2,Human Resources,No,Travel_Rarely,5204,11,3,8,Yes
1794,1,4,33,3,2,Human Resources,Male,Divorced,Human Resources,3,1,Human Resources,Yes,Travel_Rarely,2277,11,3,3,Yes
1795,3,5,29,7,1,Medical,Female,Divorced,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,2532,14,3,6,Yes
1796,0,0,44,9,2,Life Sciences,Male,Married,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,2559,13,3,1,Yes
1797,0,3,28,5,4,Medical,Male,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,4908,14,3,1,Yes
1798,1,2,43,8,3,Life Sciences,Female,Divorced,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,4765,21,4,4,Yes
1799,1,2,36,14,1,Life Sciences,Male,Married,Research & Development,3,2,Healthcare Representative,Yes,Travel_Rarely,6586,17,3,0,Yes
1800,0,3,47,2,4,Life Sciences,Female,Single,Sales,2,1,Sales Representative,Yes,Travel_Rarely,3294,18,3,1,Yes
1801,1,2,28,9,3,Medical,Female,Divorced,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2377,18,3,5,Yes
1802,0,2,27,4,3,Life Sciences,Female,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2318,19,3,1,Yes
1803,2,3,34,10,3,Life Sciences,Male,Divorced,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,2008,14,3,1,Yes
1804,0,6,42,14,2,Medical,Female,Single,Sales,2,2,Sales Executive,No,Travel_Rarely,6244,17,3,7,Yes
1805,0,1,33,1,4,Other,Male,Single,Research & Development,2,1,Research Scientist,Yes,Travel_Rarely,2799,11,3,3,Yes
1806,1,3,58,5,3,Technical Degree,Female,Divorced,Research & Development,2,3,Healthcare Representative,Yes,Travel_Rarely,10552,13,3,2,Yes
1807,0,2,31,7,4,Life Sciences,Male,Married,Sales,2,1,Sales Representative,No,Travel_Rarely,2329,15,3,3,Yes
1808,1,2,35,21,1,Life Sciences,Female,Married,Research & Development,3,2,Healthcare Representative,Yes,Travel_Rarely,4014,25,4,1,Yes
1809,1,3,49,8,2,Other,Female,Married,Research & Development,3,3,Laboratory Technician,No,Travel_Rarely,7403,11,3,4,Yes
1810,2,2,48,20,4,Medical,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2259,17,3,4,Yes
1811,1,2,31,20,2,Marketing,Female,Married,Sales,3,2,Sales Executive,No,Non-Travel,6932,13,3,1,Yes
1812,0,6,36,7,4,Other,Male,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,4678,18,3,2,Yes
1813,1,3,38,1,3,Technical Degree,Female,Married,Research & Development,3,3,Research Director,No,Travel_Rarely,13582,13,3,1,Yes
1814,0,3,32,1,3,Life Sciences,Female,Married,Research & Development,2,1,Laboratory Technician,No,Non-Travel,2332,20,4,6,Yes
1815,1,2,40,10,4,Marketing,Male,Divorced,Sales,2,3,Sales Executive,No,Travel_Rarely,9705,12,3,2,Yes
1816,0,2,26,1,3,Medical,Male,Single,Sales,2,2,Sales Executive,No,Travel_Frequently,4294,12,3,1,Yes
1817,0,3,41,6,3,Medical,Male,Single,Research & Development,3,1,Laboratory Technician,Yes,Travel_Rarely,4721,13,3,2,Yes
1818,0,6,36,2,4,Medical,Male,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,2519,21,4,4,Yes
1819,2,2,31,12,3,Medical,Female,Married,Research & Development,3,2,Healthcare Representative,Yes,Travel_Rarely,5855,11,3,0,Yes
1820,1,2,40,9,4,Medical,Male,Divorced,Research & Development,3,1,Research Scientist,Yes,Travel_Frequently,3617,14,3,8,Yes
1821,1,2,32,3,4,Medical,Female,Married,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,6725,12,3,1,Yes
1822,0,3,33,1,3,Life Sciences,Female,Single,Research & Development,2,2,Healthcare Representative,No,Travel_Rarely,6949,14,3,0,Yes
1823,0,5,45,4,2,Life Sciences,Male,Married,Research & Development,3,2,Laboratory Technician,No,Non-Travel,4447,12,3,1,Yes
1824,1,5,29,20,3,Technical Degree,Female,Married,Sales,3,1,Sales Representative,No,Travel_Frequently,2157,15,3,1,Yes
1825,0,3,35,18,3,Medical,Female,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,4601,16,3,1,Yes
1826,1,2,52,1,2,Life Sciences,Male,Married,Research & Development,3,4,Manager,No,Travel_Rarely,17099,15,3,2,Yes
1827,1,3,53,2,2,Medical,Male,Divorced,Sales,3,4,Manager,No,Travel_Rarely,14852,13,3,6,Yes
1828,1,2,30,8,2,Other,Male,Divorced,Sales,3,3,Sales Executive,No,Travel_Rarely,7264,11,3,5,Yes
1829,0,1,38,10,3,Technical Degree,Female,Single,Sales,3,2,Sales Executive,Yes,Non-Travel,5666,13,3,1,Yes
1830,1,2,35,3,4,Life Sciences,Male,Divorced,Sales,3,3,Sales Executive,No,Travel_Rarely,7823,13,3,6,Yes
1831,0,3,39,2,5,Life Sciences,Male,Single,Sales,4,3,Sales Executive,No,Travel_Rarely,7880,18,3,0,Yes
1832,0,3,47,16,4,Medical,Male,Divorced,Research & Development,4,2,Manufacturing Director,Yes,Travel_Frequently,5067,19,3,1,Yes
1833,2,3,36,8,4,Technical Degree,Male,Divorced,Sales,3,2,Sales Executive,No,Non-Travel,5079,13,3,4,Yes
1834,0,2,33,17,3,Life Sciences,Male,Single,Sales,3,4,Manager,No,Non-Travel,17444,11,3,1,Yes
1835,0,4,33,13,1,Life Sciences,Female,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,3452,18,3,3,Yes
