employee_id,active,stock_opt_lvl,trainings,age,commute_dist,ed_lvl,ed_field,gender,marital_sts,dept,engagement,job_lvl,job_title,overtime,business_travel,hourly_rate,daily_comp,monthly_comp,annual_comp,ytd_leads,ytd_sales,standard_hrs,salary_hike_pct,perf_rating,prior_emplr_cnt,env_sat,job_sat,rel_sat,wl_balance,work_exp,org_tenure,job_tenure,last_promo,mgr_tenure,interview_rating
2188,Yes,2,4,38,1,3,Life Sciences,Male,Married,Research & Development,3,2,Research Scientist,No,Travel_Frequently,90,720,15600,187200,,,80,15,3,7,4,4,4,1,19,13,11,2,9,4
2189,Yes,1,3,29,5,3,Medical,Male,Divorced,Sales,2,2,Sales Executive,Yes,Travel_Rarely,43,344,7453,89440,40,82503,80,13,3,1,1,2,2,2,10,10,0,0,9,3.9
2190,Yes,2,5,33,2,4,Medical,Male,Divorced,Sales,3,2,Sales Executive,No,Travel_Rarely,93,744,16120,193440,56,70497,80,14,3,1,4,4,3,2,6,6,2,0,4,5
2191,Yes,2,4,32,2,3,Medical,Male,Divorced,Research & Development,3,2,Research Scientist,No,Travel_Rarely,45,360,7800,93600,,,80,13,3,0,4,2,3,2,10,9,5,1,6,3.6
2192,Yes,2,2,31,5,4,Life Sciences,Female,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,67,536,11613,139360,65,87503,80,11,3,1,1,4,1,2,10,10,0,0,2,3.7
2193,Yes,1,2,49,16,3,Medical,Female,Divorced,Research & Development,3,1,Laboratory Technician,Yes,Travel_Rarely,74,592,12827,153920,,,80,16,3,4,4,1,2,2,17,2,2,2,2,4.1
2194,Yes,0,3,38,2,3,Medical,Female,Single,Research & Development,2,1,Laboratory Technician,No,Travel_Frequently,42,336,7280,87360,,,80,22,4,1,4,2,2,2,4,4,3,3,3,4
2195,Yes,3,2,47,2,4,Life Sciences,Female,Divorced,Sales,4,4,Manager,No,Travel_Rarely,47,376,8147,97760,,,80,14,3,6,2,2,3,2,29,3,2,1,2,3.6
2196,Yes,0,2,49,1,3,Life Sciences,Male,Single,Research & Development,3,4,Manager,No,Travel_Rarely,36,288,6240,74880,,,80,14,3,4,3,3,1,2,23,8,7,0,0,4.7
2197,Yes,0,2,41,23,2,Life Sciences,Male,Single,Sales,3,3,Sales Executive,Yes,Travel_Rarely,80,640,13867,166400,73,107992,80,16,3,3,4,3,4,2,21,2,0,0,2,3.8
2198,Yes,0,3,20,9,1,Life Sciences,Male,Single,Sales,3,1,Sales Representative,No,Travel_Rarely,54,432,9360,112320,55,41005,80,11,3,1,4,1,1,2,2,2,2,0,2,3.9
2199,Yes,1,2,33,16,3,Life Sciences,Female,Divorced,Sales,3,2,Sales Executive,Yes,Non-Travel,36,288,6240,74880,57,76002,80,25,4,1,3,4,3,2,7,6,5,1,2,3.6
2200,Yes,2,2,36,26,4,Life Sciences,Male,Married,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,80,640,13867,166400,,,80,14,3,6,1,3,2,2,10,3,2,0,2,4.7
2201,Yes,3,2,44,1,3,Life Sciences,Female,Divorced,Human Resources,3,1,Human Resources,Yes,Travel_Rarely,44,352,7627,91520,,,80,18,3,4,3,4,1,2,8,2,2,2,2,3.6
2202,No,0,2,23,8,1,Medical,Male,Single,Research & Development,2,1,Laboratory Technician,Yes,Travel_Rarely,93,744,16120,193440,,,80,11,3,1,4,3,1,2,5,5,4,1,2,2.7
2203,Yes,1,5,38,4,2,Medical,Female,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,87,696,15080,180960,,,80,19,3,7,4,3,4,2,7,0,0,0,0,4.2
2204,Yes,0,2,53,24,4,Medical,Male,Married,Research & Development,4,3,Healthcare Representative,No,Travel_Rarely,48,384,8320,99840,,,80,15,3,3,2,4,3,2,11,4,3,1,2,4.9
2205,No,2,3,48,7,2,Medical,Female,Married,Sales,3,1,Sales Representative,Yes,Travel_Frequently,95,760,16467,197600,67,87004,80,11,3,2,4,3,3,2,19,9,7,7,7,2.5
2206,No,0,2,32,2,4,Life Sciences,Male,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,95,760,16467,197600,,,80,12,3,1,4,2,1,2,1,1,0,0,0,2.8
2207,Yes,0,5,26,7,3,Medical,Male,Single,Research & Development,3,1,Laboratory Technician,No,Non-Travel,76,608,13173,158080,,,80,20,4,1,4,4,3,2,7,7,7,5,7,4.6
2208,Yes,1,1,55,22,3,Technical Degree,Male,Divorced,Research & Development,2,1,Research Scientist,No,Travel_Rarely,94,752,16293,195520,,,80,12,3,5,1,2,4,2,8,4,2,1,2,3.6
2209,Yes,1,3,34,5,2,Medical,Male,Married,Research & Development,2,2,Laboratory Technician,No,Travel_Rarely,57,456,9880,118560,,,80,14,3,1,2,4,3,1,15,15,10,4,13,4.5
2210,Yes,1,2,60,1,4,Medical,Male,Divorced,Research & Development,1,3,Healthcare Representative,No,Travel_Rarely,92,736,15947,191360,,,80,20,4,3,3,4,3,1,19,1,0,0,0,3.8
2211,Yes,3,6,33,21,3,Medical,Male,Married,Research & Development,4,1,Laboratory Technician,No,Travel_Rarely,79,632,13693,164320,,,80,18,3,1,2,2,4,2,14,14,11,2,13,4.2
2212,Yes,2,2,37,1,4,Medical,Male,Divorced,Sales,1,2,Sales Executive,No,Travel_Frequently,31,248,5373,64480,27,57997,80,14,3,1,3,4,3,2,6,6,3,1,3,4.9
2213,Yes,0,3,34,19,3,Life Sciences,Female,Married,Research & Development,2,1,Research Scientist,No,Travel_Rarely,35,280,6067,72800,,,80,12,3,1,2,4,2,2,10,10,9,8,7,4.8
2214,No,1,2,23,7,3,Life Sciences,Male,Divorced,Sales,3,1,Sales Representative,Yes,Travel_Rarely,99,792,17160,205920,61,46493,80,21,4,1,3,4,2,2,3,3,2,0,2,3
2215,Yes,1,2,44,2,3,Life Sciences,Female,Married,Research & Development,4,3,Healthcare Representative,Yes,Travel_Rarely,96,768,16640,199680,,,80,19,3,1,3,4,2,2,9,8,7,6,7,3.7
2216,Yes,0,2,35,2,4,Medical,Male,Single,Research & Development,2,1,Research Scientist,Yes,Travel_Frequently,79,632,13693,164320,,,80,14,3,0,1,4,3,1,6,5,4,1,4,4.9
2217,Yes,1,3,43,2,3,Medical,Male,Married,Sales,3,2,Sales Executive,Yes,Travel_Rarely,73,584,12653,151840,57,69999,80,17,3,1,4,4,1,2,10,10,9,8,8,3.8
2218,Yes,1,1,24,9,3,Medical,Male,Married,Research & Development,4,1,Research Scientist,No,Travel_Rarely,62,496,10747,128960,,,80,16,3,1,3,3,4,2,5,5,3,0,4,4.6
2219,Yes,0,3,41,6,3,Marketing,Male,Single,Sales,3,3,Sales Executive,No,Travel_Rarely,35,280,6067,72800,59,74995,80,12,3,1,4,3,2,2,10,10,8,8,7,3.8
2220,Yes,1,2,29,9,4,Medical,Female,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,43,344,7453,89440,,,80,17,3,9,4,3,3,2,9,5,3,1,2,5
2221,Yes,0,2,36,2,4,Life Sciences,Female,Single,Sales,3,2,Sales Representative,No,Travel_Rarely,51,408,8840,106080,74,103494,80,15,3,3,3,4,3,2,17,13,7,6,7,4.7
2222,Yes,1,3,45,1,1,Life Sciences,Male,Married,Research & Development,2,3,Healthcare Representative,No,Non-Travel,74,592,12827,153920,,,80,23,4,3,3,3,4,2,25,23,15,14,4,3.5
2223,No,1,2,24,22,1,Human Resources,Male,Married,Human Resources,1,1,Human Resources,No,Travel_Rarely,58,464,10053,120640,,,80,11,3,1,4,3,3,2,1,1,0,0,0,2.6
2224,No,0,3,47,9,3,Life Sciences,Male,Married,Sales,1,4,Sales Executive,No,Travel_Frequently,82,656,14213,170560,22,112501,80,11,3,7,3,3,3,1,25,23,5,14,10,2.9
2225,Yes,3,3,26,17,4,Medical,Male,Married,Research & Development,1,1,Laboratory Technician,No,Travel_Rarely,62,496,10747,128960,,,80,15,3,1,4,3,3,1,3,3,2,0,2,4.3
2226,Yes,0,2,45,28,2,Technical Degree,Female,Single,Research & Development,2,4,Research Director,No,Travel_Rarely,48,384,8320,99840,,,80,11,3,1,4,2,3,2,21,21,6,8,6,4.5
2227,Yes,1,3,32,10,3,Life Sciences,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Frequently,56,448,9707,116480,,,80,13,3,6,1,3,1,2,10,5,2,1,3,4.8
2228,Yes,1,2,31,2,4,Life Sciences,Male,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,69,552,11960,143520,,,80,14,3,1,2,3,4,1,6,5,2,0,3,3.7
2229,Yes,1,4,41,4,3,Human Resources,Male,Married,Human Resources,1,2,Human Resources,No,Non-Travel,60,480,10400,124800,,,80,19,3,6,3,2,2,2,10,3,2,1,2,4.5
2230,Yes,1,3,40,8,2,Life Sciences,Female,Married,Research & Development,3,2,Manufacturing Director,Yes,Travel_Rarely,92,736,15947,191360,,,80,16,3,2,2,1,2,2,18,1,0,0,0,4.3
2231,Yes,3,2,24,29,1,Medical,Male,Divorced,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,91,728,15773,189280,,,80,13,3,1,2,1,2,1,6,6,2,1,2,4.1
2232,Yes,0,3,46,13,4,Life Sciences,Male,Single,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,34,272,5893,70720,,,80,14,3,6,3,2,4,2,19,10,7,0,9,4.6
2233,Yes,1,3,35,27,4,Life Sciences,Male,Married,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,49,392,8493,101920,,,80,16,3,2,4,3,2,2,17,7,7,0,7,4.1
2234,Yes,1,2,30,16,1,Life Sciences,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,33,264,5720,68640,,,80,12,3,1,2,4,2,2,10,10,0,0,8,3.5
2235,Yes,1,3,47,2,4,Marketing,Male,Married,Sales,3,2,Sales Executive,No,Non-Travel,87,696,15080,180960,72,47004,80,11,3,7,3,2,4,1,4,1,0,0,0,5
2236,Yes,1,5,46,2,3,Life Sciences,Male,Divorced,Sales,3,3,Sales Executive,Yes,Travel_Rarely,74,592,12827,153920,64,118996,80,12,3,4,3,4,2,2,13,10,6,0,3,3.5
2237,No,3,3,36,13,5,Marketing,Male,Divorced,Sales,2,2,Sales Executive,Yes,Travel_Rarely,96,768,16640,199680,27,75498,80,13,3,5,2,1,2,2,16,2,2,2,2,3
2238,No,0,2,32,1,2,Life Sciences,Male,Single,Sales,1,2,Sales Executive,No,Travel_Rarely,34,272,5893,70720,22,52508,80,15,3,6,1,2,2,2,10,0,0,0,0,2.1
2239,Yes,0,3,23,4,1,Medical,Female,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,51,408,8840,106080,,,80,13,3,1,3,2,3,1,3,3,2,1,2,4.6
2240,Yes,0,3,31,24,1,Technical Degree,Female,Single,Research & Development,3,2,Manufacturing Director,No,Travel_Frequently,30,240,5200,62400,,,80,20,4,2,4,4,4,2,9,5,4,1,4,3.6
2241,Yes,1,2,39,1,3,Life Sciences,Male,Married,Research & Development,3,2,Laboratory Technician,Yes,Non-Travel,77,616,13347,160160,,,80,15,3,1,4,4,4,2,9,9,8,5,8,4.3
2242,Yes,1,2,32,19,3,Life Sciences,Male,Married,Sales,1,3,Sales Executive,No,Travel_Rarely,80,640,13867,166400,11,77501,80,13,3,3,4,3,3,1,10,4,3,0,2,3.8
2243,Yes,0,3,40,7,4,Medical,Male,Single,Sales,3,5,Manager,No,Travel_Rarely,88,704,15253,183040,,,80,14,3,1,2,2,2,2,21,21,8,12,8,4.6
2244,Yes,2,2,45,4,3,Life Sciences,Female,Married,Human Resources,1,3,Human Resources,No,Travel_Rarely,56,448,9707,116480,,,80,21,4,4,3,3,3,1,9,5,0,0,3,4.2
2245,Yes,0,2,30,2,4,Technical Degree,Female,Single,Research & Development,2,1,Research Scientist,No,Travel_Frequently,78,624,13520,162240,,,80,16,3,0,4,1,4,2,10,9,7,0,7,4.5
2246,Yes,1,2,24,10,3,Medical,Male,Married,Human Resources,3,1,Human Resources,No,Travel_Frequently,59,472,10227,122720,,,80,14,3,0,1,4,4,2,3,2,2,2,1,3.6
2247,No,1,0,30,8,3,Human Resources,Female,Divorced,Human Resources,2,1,Human Resources,No,Travel_Frequently,66,528,11440,137280,,,80,11,3,6,3,4,3,2,6,4,2,1,2,2.3
2248,Yes,1,3,31,5,3,Technical Degree,Male,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,51,408,8840,106080,60,68006,80,19,3,1,1,3,3,2,6,5,2,0,2,3.9
2249,Yes,0,5,27,8,3,Medical,Female,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,67,536,11613,139360,,,80,11,3,1,3,4,3,2,6,6,2,1,4,3.7
2250,No,0,3,29,9,3,Marketing,Female,Single,Sales,1,1,Sales Representative,No,Travel_Rarely,52,416,9013,108160,24,21002,80,13,3,1,2,2,3,2,2,2,2,2,2,2.1
2251,Yes,0,5,29,1,3,Life Sciences,Male,Single,Research & Development,4,2,Healthcare Representative,Yes,Travel_Frequently,70,560,12133,145600,,,80,12,3,8,4,3,4,1,10,3,2,0,2,4.5
2252,Yes,1,2,30,15,2,Marketing,Male,Divorced,Sales,2,3,Sales Executive,No,Travel_Rarely,94,752,16293,195520,42,101002,80,11,3,2,3,1,1,2,12,7,7,1,7,4.4
2253,Yes,3,3,34,2,4,Medical,Male,Married,Research & Development,4,1,Research Scientist,Yes,Travel_Rarely,97,776,16813,201760,,,80,14,3,0,4,4,1,2,6,5,0,1,2,4.7
2254,Yes,0,2,33,2,3,Marketing,Female,Single,Sales,3,2,Sales Executive,No,Non-Travel,62,496,10747,128960,67,111501,80,15,3,8,4,2,4,2,13,11,7,1,7,4.5
2255,Yes,0,1,49,11,4,Marketing,Female,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,80,640,13867,166400,59,71505,80,12,3,3,4,4,3,1,8,5,1,0,4,4.6
2256,No,0,2,33,16,3,Life Sciences,Female,Single,Sales,3,3,Sales Executive,Yes,Travel_Rarely,74,592,12827,153920,58,73009,80,20,4,2,1,1,3,2,11,0,0,0,0,2.1
2257,Yes,1,4,38,2,2,Medical,Female,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Frequently,75,600,13000,156000,,,80,14,3,4,3,2,2,2,9,6,1,0,5,4.4
2258,No,3,2,31,16,4,Marketing,Male,Married,Sales,3,3,Sales Executive,No,Travel_Rarely,70,560,12133,145600,51,72498,80,13,3,2,1,3,1,2,10,1,0,0,0,2
2259,Yes,1,2,29,4,3,Technical Degree,Female,Divorced,Research & Development,2,1,Research Scientist,No,Travel_Rarely,91,728,15773,189280,,,80,13,3,1,4,1,3,2,1,1,0,0,0,3.9
2260,Yes,1,3,30,16,3,Life Sciences,Male,Married,Research & Development,4,2,Healthcare Representative,No,Travel_Rarely,58,464,10053,120640,,,80,16,3,3,3,3,3,2,10,7,0,1,7,3.5
2261,Yes,0,3,32,5,4,Technical Degree,Male,Single,Research & Development,3,1,Research Scientist,No,Non-Travel,65,520,11267,135200,,,80,14,3,2,2,2,2,2,12,7,7,0,7,4.9
2262,Yes,1,2,38,18,3,Medical,Male,Married,Research & Development,1,2,Healthcare Representative,Yes,Travel_Rarely,60,480,10400,124800,,,80,16,3,3,2,4,3,2,15,1,0,1,0,4.1
2263,No,1,4,43,17,3,Technical Degree,Male,Married,Research & Development,2,1,Research Scientist,Yes,Travel_Frequently,38,304,6587,79040,,,80,16,3,9,3,3,4,2,6,1,0,0,0,2.6
2264,Yes,3,6,42,12,3,Medical,Male,Divorced,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,57,456,9880,118560,,,80,22,4,8,2,2,2,2,7,5,3,0,4,3.8
2265,Yes,3,2,55,2,3,Medical,Male,Married,Research & Development,2,5,Research Director,No,Travel_Rarely,60,480,10400,124800,,,80,12,3,8,3,1,2,2,34,1,0,0,0,3.8
2266,Yes,2,2,33,4,3,Technical Degree,Male,Divorced,Research & Development,3,2,Research Scientist,No,Non-Travel,90,720,15600,187200,,,80,15,3,5,4,2,4,2,11,9,8,1,7,5
2267,Yes,2,2,41,9,4,Life Sciences,Male,Divorced,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,94,752,16293,195520,,,80,20,4,1,3,1,2,2,5,5,3,0,4,3.6
2268,Yes,1,3,34,10,3,Life Sciences,Male,Divorced,Sales,3,2,Sales Executive,Yes,Non-Travel,87,696,15080,180960,61,150003,80,14,3,1,4,3,3,2,15,15,14,0,7,3.5
2269,Yes,3,2,53,1,4,Medical,Female,Married,Research & Development,2,4,Manufacturing Director,Yes,Non-Travel,60,480,10400,124800,,,80,20,4,4,1,3,4,2,27,3,2,0,2,4.3
2270,Yes,0,5,43,2,3,Life Sciences,Male,Single,Human Resources,3,1,Human Resources,No,Travel_Rarely,97,776,16813,201760,,,80,13,3,0,2,4,2,2,10,9,7,1,8,3.7
2271,Yes,0,3,34,3,2,Life Sciences,Female,Single,Sales,1,2,Sales Executive,No,Travel_Rarely,32,256,5547,66560,28,40496,80,12,3,5,4,4,1,2,6,2,2,2,2,3.8
2272,No,0,3,21,7,1,Marketing,Male,Single,Sales,3,1,Sales Representative,No,Travel_Rarely,31,248,5373,64480,55,25506,80,13,3,1,2,2,2,2,1,1,0,1,0,2
2273,Yes,1,3,38,6,2,Other,Female,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,40,320,6933,83200,,,80,11,3,1,4,3,2,2,5,5,4,0,4,3.9
2274,No,0,6,22,8,1,Medical,Female,Married,Research & Development,3,1,Laboratory Technician,Yes,Travel_Rarely,79,632,13693,164320,,,80,17,3,1,3,1,3,2,1,1,0,0,0,3.2
2275,Yes,2,3,31,29,4,Marketing,Female,Married,Sales,2,2,Sales Executive,No,Travel_Rarely,91,728,15773,189280,34,89001,80,14,3,1,1,4,1,2,13,12,7,5,7,4
2276,Yes,0,2,51,3,3,Technical Degree,Female,Married,Research & Development,3,3,Manager,No,Travel_Rarely,53,424,9187,110240,,,80,11,3,2,1,3,4,2,15,2,2,2,2,4.7
2277,Yes,2,2,37,9,2,Marketing,Male,Married,Sales,2,2,Sales Executive,No,Travel_Rarely,46,368,7973,95680,47,59999,80,14,3,1,2,2,1,2,5,5,2,0,3,3.7
2278,Yes,1,3,46,2,4,Medical,Male,Divorced,Research & Development,3,5,Research Director,Yes,Travel_Rarely,46,368,7973,95680,,,80,17,3,7,3,4,3,2,24,2,1,2,2,4.3
2279,Yes,1,1,36,10,3,Life Sciences,Male,Married,Research & Development,3,3,Healthcare Representative,Yes,Travel_Rarely,90,720,15600,187200,,,80,13,3,7,4,1,4,2,15,12,8,5,7,4.1
2280,No,3,2,44,1,2,Medical,Male,Divorced,Research & Development,3,1,Research Scientist,Yes,Travel_Frequently,99,792,17160,205920,,,80,12,3,1,3,2,3,2,6,5,3,2,3,2.8
2281,Yes,0,4,37,8,2,Other,Male,Divorced,Human Resources,3,2,Human Resources,No,Travel_Rarely,89,712,15427,185120,,,80,13,3,2,3,2,3,2,19,10,0,4,7,4.6
2282,No,0,2,35,27,3,Life Sciences,Male,Single,Sales,3,2,Sales Executive,Yes,Travel_Rarely,84,672,14560,174720,61,69998,80,18,3,1,3,4,4,2,10,10,7,7,7,3.6
2283,Yes,1,1,33,8,4,Life Sciences,Male,Married,Research & Development,4,1,Research Scientist,No,Travel_Rarely,90,720,15600,187200,,,80,19,3,6,4,1,2,2,14,10,8,7,6,4.6
2284,Yes,1,6,28,1,3,Life Sciences,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,82,656,14213,170560,,,80,11,3,1,3,4,3,1,5,5,3,0,3,5
2285,Yes,0,3,39,10,1,Medical,Male,Single,Research & Development,3,3,Research Director,No,Travel_Rarely,65,520,11267,135200,,,80,21,4,7,3,3,3,2,9,4,3,2,2,4.8
2286,Yes,0,3,46,26,2,Life Sciences,Male,Single,Sales,2,2,Sales Executive,No,Non-Travel,98,784,16987,203840,36,45496,80,15,3,8,2,2,3,2,6,2,2,2,2,3.8
2287,Yes,1,5,40,2,2,Life Sciences,Female,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,99,792,17160,205920,,,80,17,3,4,3,1,4,2,7,4,3,0,2,4.4
2288,Yes,2,2,42,13,3,Medical,Male,Married,Research & Development,4,2,Healthcare Representative,No,Travel_Rarely,95,760,16467,197600,,,80,18,3,5,2,1,3,2,10,0,0,0,0,4.7
2289,Yes,1,6,35,2,2,Medical,Male,Divorced,Research & Development,3,2,Manufacturing Director,No,Non-Travel,90,720,15600,187200,,,80,14,3,2,2,4,3,2,15,7,7,1,7,3.6
2290,Yes,3,3,38,2,3,Human Resources,Male,Divorced,Human Resources,3,1,Human Resources,No,Non-Travel,100,800,17333,208000,,,80,13,3,5,1,2,4,2,13,11,10,3,8,4.3
2291,No,1,3,34,9,4,Life Sciences,Male,Married,Research & Development,3,2,Laboratory Technician,No,Travel_Frequently,93,744,16120,193440,,,80,17,3,4,4,1,3,2,11,7,1,0,7,2.2
2292,No,0,4,37,10,4,Medical,Male,Single,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,58,464,10053,120640,,,80,15,3,1,4,1,2,1,10,10,3,0,8,2.5
2293,Yes,1,6,39,20,3,Life Sciences,Male,Divorced,Sales,3,2,Sales Executive,No,Travel_Frequently,83,664,14387,172640,58,50986,80,18,3,2,3,4,4,2,7,2,1,2,2,4.7
2294,Yes,0,2,43,9,3,Life Sciences,Male,Single,Research & Development,3,1,Research Scientist,No,Non-Travel,52,416,9013,108160,,,80,13,3,4,1,3,3,2,7,3,2,1,2,4.8
2295,Yes,0,3,41,5,3,Life Sciences,Male,Single,Research & Development,4,2,Healthcare Representative,No,Travel_Rarely,85,680,14733,176800,,,80,12,3,3,2,2,1,1,11,3,2,1,2,4.8
2296,Yes,1,3,41,4,1,Marketing,Female,Divorced,Sales,3,3,Sales Executive,Yes,Travel_Rarely,81,648,14040,168480,68,134006,80,13,3,0,3,3,4,1,23,22,14,13,5,4.7
2297,Yes,0,3,30,10,3,Medical,Female,Single,Research & Development,3,3,Manufacturing Director,No,Travel_Rarely,64,512,11093,133120,,,80,14,3,9,1,3,2,2,9,7,7,0,2,4.9
2298,No,0,3,26,20,2,Medical,Female,Married,Human Resources,3,1,Human Resources,Yes,Travel_Rarely,69,552,11960,143520,,,80,11,3,0,4,2,3,2,6,5,1,1,4,2.4
2299,No,1,2,46,21,2,Medical,Female,Married,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,66,528,11440,137280,,,80,22,4,4,4,2,4,1,13,9,7,3,7,3.4
2300,Yes,1,3,40,1,3,Life Sciences,Female,Divorced,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,52,416,9013,108160,,,80,17,3,4,3,4,4,2,12,5,3,0,3,4.5
2301,Yes,2,5,34,8,2,Technical Degree,Male,Married,Sales,4,2,Sales Executive,No,Travel_Rarely,92,736,15947,191360,84,92506,80,21,4,1,2,3,3,2,10,10,8,4,8,4.8
2302,Yes,1,0,58,2,3,Medical,Male,Divorced,Sales,3,4,Manager,No,Non-Travel,52,416,9013,108160,,,80,22,4,4,2,2,4,2,37,16,9,14,14,4.2
2303,Yes,1,2,35,23,4,Medical,Male,Married,Research & Development,1,1,Laboratory Technician,No,Travel_Rarely,91,728,15773,189280,,,80,16,3,0,2,3,2,1,6,5,4,0,3,4.7
2304,Yes,1,4,47,4,3,Life Sciences,Female,Divorced,Research & Development,2,3,Manufacturing Director,Yes,Travel_Rarely,92,736,15947,191360,,,80,12,3,8,3,2,3,2,28,22,11,14,10,3.6
2305,Yes,1,3,40,12,3,Life Sciences,Female,Divorced,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,47,376,8147,97760,,,80,12,3,2,2,1,2,2,15,7,4,7,7,3.5
2306,Yes,1,2,54,7,4,Medical,Female,Married,Research & Development,3,2,Research Scientist,No,Travel_Rarely,68,544,11787,141440,,,80,15,3,4,4,4,2,2,14,7,1,1,7,3.6
2307,Yes,2,3,31,7,4,Marketing,Female,Married,Sales,3,3,Sales Executive,No,Travel_Frequently,68,544,11787,141440,71,69494,80,14,3,2,1,1,4,2,9,3,2,2,2,4.5
2308,Yes,1,3,28,1,3,Medical,Female,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,67,536,11613,139360,,,80,25,4,1,3,1,3,2,3,3,2,1,2,3.8
2309,Yes,2,4,38,2,4,Marketing,Female,Married,Sales,1,2,Sales Representative,Yes,Travel_Rarely,77,616,13347,160160,21,97500,80,20,4,2,2,4,1,2,20,4,2,0,3,4.2
2310,Yes,0,4,26,10,3,Medical,Male,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,46,368,7973,95680,58,62500,80,13,3,1,3,4,1,2,5,5,3,1,2,3.7
2311,Yes,0,3,58,15,4,Life Sciences,Male,Married,Research & Development,3,4,Research Director,Yes,Travel_Frequently,87,696,15080,180960,,,80,14,3,2,1,3,2,2,23,2,2,2,2,3.6
2312,Yes,0,4,18,14,3,Medical,Female,Single,Research & Development,3,1,Research Scientist,No,Non-Travel,33,264,5720,68640,,,80,16,3,1,2,3,3,1,0,0,0,0,0,4
2313,No,0,4,31,18,5,Human Resources,Male,Married,Human Resources,4,1,Human Resources,No,Travel_Rarely,89,712,15427,185120,,,80,17,3,0,4,1,3,2,2,1,0,0,0,2.5
2314,No,3,3,29,13,3,Human Resources,Male,Divorced,Human Resources,2,1,Human Resources,Yes,Travel_Rarely,56,448,9707,116480,,,80,15,3,4,1,1,4,2,4,2,2,2,0,2.5
2315,Yes,2,3,45,2,4,Life Sciences,Female,Married,Sales,3,2,Sales Executive,No,Non-Travel,67,536,11613,139360,64,75004,80,22,4,4,3,3,2,1,10,8,7,5,7,4.2
2316,Yes,1,2,36,2,4,Other,Female,Married,Research & Development,3,2,Research Scientist,Yes,Travel_Rarely,73,584,12653,151840,,,80,22,4,4,4,2,4,2,15,1,0,0,0,4.6
2317,Yes,1,5,43,2,4,Life Sciences,Male,Married,Sales,3,2,Sales Executive,No,Travel_Frequently,92,736,15947,191360,52,53503,80,20,4,1,1,4,3,2,7,7,7,7,7,4.1
2318,Yes,0,3,27,5,2,Life Sciences,Female,Single,Research & Development,3,1,Laboratory Technician,Yes,Travel_Frequently,53,424,9187,110240,,,80,14,3,0,4,4,3,2,6,5,4,0,2,3.9
2319,Yes,0,3,29,20,1,Medical,Male,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Frequently,40,320,6933,83200,,,80,13,3,1,4,4,2,1,11,11,8,3,10,4.5
2320,Yes,0,2,32,10,4,Marketing,Male,Single,Sales,3,2,Sales Executive,No,Travel_Frequently,79,632,13693,164320,63,44500,80,13,3,8,4,4,3,1,4,0,0,0,0,4.4
2321,Yes,2,1,42,10,4,Technical Degree,Male,Married,Research & Development,3,1,Research Scientist,No,Non-Travel,38,304,6587,79040,,,80,22,4,3,3,3,2,2,10,6,3,3,3,3.6
2322,Yes,0,2,47,9,4,Life Sciences,Female,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,64,512,11093,133120,,,80,12,3,4,2,3,3,2,7,2,2,2,0,3.7
2323,Yes,1,4,46,2,2,Life Sciences,Male,Divorced,Research & Development,3,3,Manufacturing Director,No,Travel_Rarely,82,656,14213,170560,,,80,14,3,3,4,4,3,2,12,9,8,4,7,4.7
2324,Yes,1,2,28,1,2,Life Sciences,Male,Divorced,Human Resources,3,1,Human Resources,No,Non-Travel,43,344,7453,89440,,,80,15,3,1,3,4,2,2,3,3,2,2,2,4.7
2325,Yes,2,3,29,29,1,Life Sciences,Male,Divorced,Research & Development,1,2,Healthcare Representative,No,Travel_Rarely,93,744,16120,193440,,,80,17,3,8,4,3,4,2,11,7,0,1,6,4.6
